"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","original_id","gene_biotype","external_gene_name","entrezgene_id"
"9580","ENSMUSG00000036438",415.464328427322,-0.607905682529338,0.247757697083702,-2.41326784018073,0.0158101965058412,0.0784753756706494,"ENSMUSG00000036438.14","protein_coding","Calm2",12314
"16954","ENSMUSG00000070583",79.6631738230018,-0.607923674542837,0.342892145006917,-1.74376603036729,0.0811998961180885,0.249305233809295,"ENSMUSG00000070583.1","protein_coding","Fv1",14349
"33107","ENSMUSG00000116274",208.317288694896,-0.607928909967037,0.328605133680527,-1.81959698337625,0.0688204014144136,0.224535755732303,"ENSMUSG00000116274.1","processed_pseudogene","Gm18724",NA
"30820","ENSMUSG00000111540",119.196586333145,-0.608225478684653,0.314962901707291,-1.89935219494711,0.0575181844782034,0.199899508115371,"ENSMUSG00000111540.1","TEC","4930584E12Rik",NA
"7066","ENSMUSG00000030016",4326.42743529576,-0.608514310333621,0.155970640832221,-3.83735238337227,0.000124367948085166,0.0015203797677157,"ENSMUSG00000030016.14","protein_coding","Zfp638",18139
"33880","ENSMUSG00000117859",391.612473127774,-0.608524885112455,0.160348046335993,-3.73266091348758,0.000189467580438937,0.00218775592236844,"ENSMUSG00000117859.1","lncRNA","Gm32492",NA
"7997","ENSMUSG00000031925",688.874184537456,-0.608565461811922,0.143844975576744,-4.1611843542813,3.1660137058633e-05,0.000467727151331554,"ENSMUSG00000031925.17","protein_coding","Maml2",270118
"12049","ENSMUSG00000044176",2288.77386065756,-0.609312480877688,0.183467881834209,-3.2665798225068,0.00108855114614566,0.00932577565651676,"ENSMUSG00000044176.12","protein_coding","Spink10",328971
"31634","ENSMUSG00000113169",45.2345179718492,-0.60933769441919,0.481924892901092,-1.24363298772822,0.213634669543065,0.439087976539671,"ENSMUSG00000113169.1","processed_pseudogene","Gm6171",NA
"4148","ENSMUSG00000024391",273.450020091144,-0.609558216939159,0.25706666535053,-2.33230635376865,0.0196845805182763,0.0925899235656508,"ENSMUSG00000024391.7","protein_coding","Apom",55938
"20209","ENSMUSG00000084205",38.5133075870474,-0.609596586402384,0.504532511518727,-1.1884201170654,0.2346679346385,0.460387975786766,"ENSMUSG00000084205.1","processed_pseudogene","Gm8061",NA
"28227","ENSMUSG00000106290",4623.89163031304,-0.609796536348083,0.183751877167568,-3.2641654909523,0.00109787018446969,0.00936974814569016,"ENSMUSG00000106290.1","TEC","Gm43429",NA
"5817","ENSMUSG00000027663",4649.07463113817,-0.609801619324399,0.159190561922913,-3.76782148438454,0.00016467839383895,0.00195100674976908,"ENSMUSG00000027663.12","protein_coding","Zmat3",22401
"6190","ENSMUSG00000028382",3298.06084599096,-0.609940080806621,0.145237858657274,-4.13074171123888,3.61594674145336e-05,0.000523260224040702,"ENSMUSG00000028382.15","protein_coding","Ptbp3",230257
"1882","ENSMUSG00000019027",1157.53524201342,-0.610072435305702,0.165500873465031,-3.6257961830787,0.000288072504649046,0.00309605895552784,"ENSMUSG00000019027.8","protein_coding","Dnah1",110084
"30154","ENSMUSG00000110205",1811.5222720836,-0.610076593766096,0.188635436920227,-3.18114455885542,0.00146694410604991,0.0118386973558559,"ENSMUSG00000110205.1","lncRNA","Gm33594",NA
"19139","ENSMUSG00000081464",376.538407744898,-0.610181029859898,0.25318905117612,-2.37048571836705,0.0177647302383155,0.0856290604344361,"ENSMUSG00000081464.1","processed_pseudogene","Gm14732",NA
"3456","ENSMUSG00000022519",341.738739609731,-0.610410582645072,0.29901944028498,-2.00793159826951,0.0446505608491546,0.167817627104197,"ENSMUSG00000022519.14","protein_coding","Srl",106393
"8978","ENSMUSG00000034452",1681.58798151552,-0.610943446877065,0.173049275156214,-3.47267243006124,0.000515303876555806,0.00505295053542747,"ENSMUSG00000034452.7","protein_coding","Slc24a1",214111
"30017","ENSMUSG00000109898",206.292446167523,-0.610994842715875,0.261279080419012,-2.30020268653756,0.021436739701187,0.0986856901747756,"ENSMUSG00000109898.1","lncRNA","6330420H09Rik",NA
"25042","ENSMUSG00000098022",180.142690097,-0.610998550374708,0.216807541687661,-2.77203710579646,0.00557066861200427,0.0353120173663466,"ENSMUSG00000098022.7","protein_coding","Zfp82",330502
"1526","ENSMUSG00000015839",708.607944373303,-0.611124865678039,0.161587438658324,-3.72012125861537,0.000199127150113537,0.00227889737523809,"ENSMUSG00000015839.6","protein_coding","Nfe2l2",18024
"25828","ENSMUSG00000100813",340.05444736373,-0.611150138966679,0.184075280938135,-3.26578417212203,0.00109161415082892,0.00934009966962823,"ENSMUSG00000100813.1","lncRNA","Gm28874",NA
"21188","ENSMUSG00000086291",243.170619588341,-0.611160958775435,0.184500361105526,-3.25831860259394,0.00112074502003938,0.00951959827584365,"ENSMUSG00000086291.1","lncRNA","Gm15513",NA
"6845","ENSMUSG00000029505",4798.90478381225,-0.612053574266938,0.193404462198386,-3.11292494197666,0.00185243122439768,0.0143296652721408,"ENSMUSG00000029505.17","protein_coding","Ep400",75560
"6732","ENSMUSG00000029314",123.687754212083,-0.612423501721175,0.283090694985482,-2.12802297070226,0.0333351790947178,0.136731252310008,"ENSMUSG00000029314.14","protein_coding","Gpat3",231510
"32538","ENSMUSG00000114941",55.0264396361294,-0.613111755135614,0.471784990103762,-1.27836147352413,0.201122001714282,0.42555068242641,"ENSMUSG00000114941.1","processed_pseudogene","Gm47779",NA
"33845","ENSMUSG00000117800",117.70932450169,-0.613119945983832,0.446940358898238,-1.3494416737629,0.177195142816356,0.396196066080726,"ENSMUSG00000117800.1","lncRNA","1700122C19Rik",NA
"17602","ENSMUSG00000074179",214.829140179992,-0.613337774199569,0.238848817660088,-2.52602370030651,0.0115361698474053,0.0619676899523222,"ENSMUSG00000074179.11","protein_coding","Gm10639",100042314
"13390","ENSMUSG00000049939",1207.87443046358,-0.613357218595458,0.199304363763424,-3.02731564528938,0.00246736165699565,0.0182356630114444,"ENSMUSG00000049939.6","protein_coding","Lrrc4",192198
"2478","ENSMUSG00000020691",631.090403323555,-0.613426981857578,0.178669811910099,-3.37733036939226,0.000731930825603518,0.00671157327212676,"ENSMUSG00000020691.13","protein_coding","Mettl2",52686
"3590","ENSMUSG00000022765",5660.48659550218,-0.613486092248733,0.161442182313346,-3.73809424278853,0.000185420445896004,0.00215026871151765,"ENSMUSG00000022765.10","protein_coding","Snap29",67474
"31596","ENSMUSG00000113081",170.197726008252,-0.613521376290791,0.262790512813092,-2.29658738373116,0.0216423190337269,0.0993355873331457,"ENSMUSG00000113081.1","transcribed_processed_pseudogene","Gm3333",NA
"10059","ENSMUSG00000037872",2173.2669572732,-0.613640102364272,0.146780736726143,-4.11252944921864,3.9134753049412e-05,0.000560875772359183,"ENSMUSG00000037872.5","protein_coding","Ackr1",13349
"3464","ENSMUSG00000022536",9341.10456882944,-0.614053904134935,0.159661738572701,-3.78333537850011,0.000154740683776667,0.00184384440322702,"ENSMUSG00000022536.14","protein_coding","Glyr1",74022
"5917","ENSMUSG00000027864",2499.34322422242,-0.614183720590435,0.186658295405379,-3.23684366279188,0.00120859603955693,0.0101438976345062,"ENSMUSG00000027864.9","protein_coding","Ptgfrn",19221
"15200","ENSMUSG00000059713",6743.06359686865,-0.614234063465413,0.140182044889167,-4.31035275554113,1.62994329495702e-05,0.000261199385536729,"ENSMUSG00000059713.12","protein_coding","Rcan3",53902
"8761","ENSMUSG00000033805",254.361497589759,-0.614421021896517,0.321437025190059,-1.88037150212903,0.0600574646406145,0.205506865246225,"ENSMUSG00000033805.12","protein_coding","Ephx4",384214
"5326","ENSMUSG00000026740",1120.98720302327,-0.614535154846951,0.120342595925547,-5.02345117451981,5.07511313187981e-07,1.26327514824864e-05,"ENSMUSG00000026740.12","protein_coding","Dnajc1",13418
"1950","ENSMUSG00000019647",482.845003744356,-0.614542918745116,0.223007087768403,-2.71086863110354,0.0067107207889862,0.0409349395754239,"ENSMUSG00000019647.16","protein_coding","Sema6a",20358
"5059","ENSMUSG00000026205",1043.85700941313,-0.614676190557317,0.184466106599425,-3.27797990484177,0.0010455283843966,0.00901958778281911,"ENSMUSG00000026205.8","protein_coding","Slc23a3",22626
"11326","ENSMUSG00000041460",473.619209985102,-0.614755798973871,0.190034535891626,-3.18234680941761,0.00146086773928785,0.0118038464927175,"ENSMUSG00000041460.14","protein_coding","Cacna2d4",319734
"33244","ENSMUSG00000116646",391.232217295177,-0.614827997185185,0.184610381569794,-3.27624043697956,0.00105198960894375,0.00906168599006129,"ENSMUSG00000116646.1","lncRNA","Gm49763",NA
"7887","ENSMUSG00000031729",1679.67290892467,-0.614971203657996,0.0943861777199212,-6.4095317584866,1.45967240828361e-10,7.77854792493675e-09,"ENSMUSG00000031729.6","protein_coding","Ist1",71955
"26783","ENSMUSG00000103383",194.378606012481,-0.615065053207649,0.237521443125901,-2.54741233147075,0.0108525117740278,0.0591590747365208,"ENSMUSG00000103383.1","lncRNA","Gm37754",NA
"23929","ENSMUSG00000095478",138.110320033188,-0.615191617941702,0.296296820367314,-2.04251809787043,0.041100166082214,0.158505969442574,"ENSMUSG00000095478.2","processed_pseudogene","Gm9824",NA
"9688","ENSMUSG00000036825",530.790360870887,-0.615399753593923,0.183482979508246,-3.29948726152397,0.000968616234731992,0.00845744305345639,"ENSMUSG00000036825.12","protein_coding","Ssx2ip",99167
"23091","ENSMUSG00000092266",48.3921341041255,-0.615411793467014,0.447140865419535,-1.35396211862447,0.175748463572684,0.394702921200363,"ENSMUSG00000092266.1","lncRNA","Gm20500",NA
"22903","ENSMUSG00000091557",323.344374006848,-0.615498075003779,0.202802400983138,-2.98565535747343,0.00282971360018375,0.0204687443775209,"ENSMUSG00000091557.2","unprocessed_pseudogene","Gm8584",NA
"17474","ENSMUSG00000073768",1182.71412142549,-0.615545883957073,0.162501598599039,-3.72639955038974,0.00019423442728262,0.00223702755058173,"ENSMUSG00000073768.3","protein_coding","Olfr1330",258331
"25198","ENSMUSG00000098391",222.407579999653,-0.615627441797233,0.228370693571634,-2.65194904094497,0.00800286192470595,0.0467873020404337,"ENSMUSG00000098391.2","lncRNA","Gm27208",NA
"12909","ENSMUSG00000047786",894.695420370167,-0.61566272836746,0.180406674024692,-3.35720799489139,0.000787338594831266,0.0071127951496731,"ENSMUSG00000047786.12","protein_coding","Lix1",66643
"10261","ENSMUSG00000038354",403.14331069516,-0.615724836283732,0.170705434017514,-3.54836294327682,0.000387633677094875,0.00397368904557792,"ENSMUSG00000038354.13","protein_coding","Ankrd35",213121
"1600","ENSMUSG00000016624",975.983208688185,-0.615881843537764,0.151724844018954,-3.99329356675479,6.51618103561537e-05,0.000873311328615557,"ENSMUSG00000016624.15","protein_coding","Phf21b",271305
"333","ENSMUSG00000001983",486.067690564767,-0.616145331766692,0.18223043242531,-3.32625744064527,0.000880205915436379,0.00780216847418821,"ENSMUSG00000001983.7","protein_coding","Taco1",70207
"19101","ENSMUSG00000081348",406.904260398337,-0.616486270502151,0.209069030839476,-2.90089004606241,0.0037210442092413,0.0255993353923675,"ENSMUSG00000081348.1","processed_pseudogene","Gm13878",NA
"5952","ENSMUSG00000027947",4606.92950474097,-0.616559651109956,0.142079813646028,-4.26914728802442,1.96221670042281e-05,0.000308014121215405,"ENSMUSG00000027947.11","protein_coding","Il6ra",16194
"9318","ENSMUSG00000035504",122.143239056031,-0.616575785308362,0.278156486989973,-2.18069976318844,0.0292056305794189,0.124134329182154,"ENSMUSG00000035504.16","protein_coding","Reep6",70335
"24682","ENSMUSG00000097428",199.156933219134,-0.616978484782295,0.288268373223486,-2.10560207488222,0.0352389322807131,0.141853603596432,"ENSMUSG00000097428.1","lncRNA","AW047730",NA
"12716","ENSMUSG00000046999",693.614473542273,-0.617120144528142,0.231221431063685,-2.62570879236935,0.00864687589169099,0.0496977942861196,"ENSMUSG00000046999.2","protein_coding","1110032F04Rik",68725
"24364","ENSMUSG00000096943",504.676457532266,-0.617309764258182,0.187613509629109,-3.23702576354318,0.0012078250684614,0.0101405957138907,NA,NA,NA,NA
"11367","ENSMUSG00000041617",173.44467125842,-0.617524013368287,0.307585150147599,-1.97514091001063,0.0482521593695658,0.177067426745156,"ENSMUSG00000041617.10","protein_coding","Ccdc74a",72315
"24571","ENSMUSG00000097265",964.431915440917,-0.617553003344353,0.138506053489478,-4.38647256230218,1.15203689466147e-05,0.000193142365273519,"ENSMUSG00000097265.1","lncRNA","Gm26803",NA
"3319","ENSMUSG00000022292",2694.14364401542,-0.617991956135824,0.0974670772861203,-6.23792128649789,4.43423666524505e-10,2.13431412822852e-08,"ENSMUSG00000022292.16","protein_coding","Rrm2b",382985
"3042","ENSMUSG00000021767",1524.56933416895,-0.61807745386985,0.140642041472242,-4.32358239047506,1.53515768604303e-05,0.000248680730589528,"ENSMUSG00000021767.18","protein_coding","Kat6b",54169
"21953","ENSMUSG00000087910",31.5831534980679,-0.618084092173876,0.464872785193609,-1.30806558598741,0.190851064762752,0.413010869180405,"ENSMUSG00000087910.1","misc_RNA","Gm24914",NA
"800","ENSMUSG00000005514",828.616466859756,-0.618130352877247,0.154595719771953,-3.93368169425592,8.36545493770132e-05,0.00108593227992645,"ENSMUSG00000005514.14","protein_coding","Por",18984
"31719","ENSMUSG00000113340",115.746715936358,-0.6182352224684,0.292230527361622,-2.08135415543269,0.0374015016145478,0.148357632604272,"ENSMUSG00000113340.1","processed_pseudogene","Gm7695",NA
"16275","ENSMUSG00000065911",41.6046171903626,-0.61843646619777,0.481252690412727,-1.26427649822792,0.206130801921186,0.430669862154742,"ENSMUSG00000065911.1","misc_RNA","Gm24447",NA
"8782","ENSMUSG00000033882",141.317080656395,-0.618510202370665,0.252030262293467,-2.41443307971528,0.0157597176853124,0.0782797225746118,"ENSMUSG00000033882.15","protein_coding","Rbm46",633285
"12252","ENSMUSG00000045009",63.171841969262,-0.618629205746357,0.480393654470999,-1.26693847864533,0.205177288681579,0.429362018312437,"ENSMUSG00000045009.9","protein_coding","Prrt3",210673
"24794","ENSMUSG00000097619",9076.91559612431,-0.6188009751786,0.134707388088832,-4.51943270384792,6.20055525515006e-06,0.000112371466290702,"ENSMUSG00000097619.8","lncRNA","4833422M21Rik",NA
"3557","ENSMUSG00000022702",962.253553808105,-0.619450072878411,0.149945032016013,-4.06448993130581,4.813761679983e-05,0.000670233339559271,"ENSMUSG00000022702.16","protein_coding","Hira",15260
"14782","ENSMUSG00000057219",1593.6544328977,-0.619526841845159,0.138039342619405,-4.41560232234453,1.00729118057447e-05,0.000171770327161073,"ENSMUSG00000057219.11","protein_coding","Armc7",276905
"13909","ENSMUSG00000052384",11869.168618178,-0.61964488629908,0.23017091798588,-2.64866166253236,0.00808111888870433,0.0471217305933176,"ENSMUSG00000052384.14","protein_coding","Nrros",224109
"5746","ENSMUSG00000027523",455.527432590042,-0.619647941543693,0.219099682097449,-2.78251403976269,0.00539395314612451,0.0343947492119689,"ENSMUSG00000027523.20","protein_coding","Gnas",14683
"15363","ENSMUSG00000060636",14623.481792304,-0.619786092326286,0.227727971320572,-2.67769518513777,0.00741306466127991,0.0441659473541828,"ENSMUSG00000060636.14","protein_coding","Rpl35a",57808
"11204","ENSMUSG00000041009",46.3764456198916,-0.620062962182577,0.428309940378604,-1.42434929631405,0.154345383956686,0.367240283691413,"ENSMUSG00000041009.8","protein_coding","Iqcf4",67320
"7459","ENSMUSG00000030786",159.281279764875,-0.620625129286713,0.22357049265768,-2.73124204374176,0.00630961133041798,0.0389481822827778,"ENSMUSG00000030786.18","protein_coding","Itgam",16409
"943","ENSMUSG00000006476",2550.70314106888,-0.620735118966849,0.176329678183366,-3.46359799019053,0.000533002422774127,0.00519237543375681,"ENSMUSG00000006476.19","protein_coding","Nsmf",56876
"17162","ENSMUSG00000071662",955.424625614771,-0.621006338969528,0.25834691650567,-2.36506147328497,0.0180270783801229,0.0865338088907949,"ENSMUSG00000071662.4","protein_coding","Polr2g",67710
"30345","ENSMUSG00000110585",78.5972695232626,-0.621348405640254,0.290958973932594,-2.10114985414365,0.0356278137319223,0.143011780184123,"ENSMUSG00000110585.1","unprocessed_pseudogene","Gm45704",NA
"19077","ENSMUSG00000081285",264.568571158956,-0.621361113542173,0.242984207161673,-2.51605287719542,0.0118677376176669,0.0634063451233932,"ENSMUSG00000081285.2","processed_pseudogene","Gm18859",NA
"32050","ENSMUSG00000113989",75.7896984738835,-0.621388690531408,0.500847541149681,-1.22070818023381,0.222196529421312,0.447659919525737,"ENSMUSG00000113989.1","lncRNA","Gm47013",NA
"6259","ENSMUSG00000028492",189.951230058884,-0.621413681355805,0.240441536959928,-2.54287877663044,0.0109943365092728,0.0597140323490495,"ENSMUSG00000028492.13","protein_coding","Saxo1",75811
"28377","ENSMUSG00000106588",112.829053645162,-0.621433761482682,0.305049162805138,-2.0043777726191,0.0450296084822969,0.168793471684233,"ENSMUSG00000106588.1","lncRNA","Gm17590",NA
"13700","ENSMUSG00000051314",67.6264641275797,-0.621594926712094,0.386310852632362,-1.58316786221413,0.113383209370335,0.305450549463431,"ENSMUSG00000051314.11","protein_coding","Ffar2",233079
"24294","ENSMUSG00000096715",629.015050634054,-0.621620912739853,0.164397172176646,-3.72038584752943,0.000198918637806082,0.00227827580989158,"ENSMUSG00000096715.2","IG_V_gene","Igkv3-4",NA
"21874","ENSMUSG00000087639",85.7042870410678,-0.621661433737768,0.323936892947925,-1.88821170744543,0.0589975347381299,0.203252409953398,"ENSMUSG00000087639.1","lncRNA","Gm15512",NA
"10863","ENSMUSG00000040018",387.753593776588,-0.621691113484639,0.190629857594483,-3.20878964713836,0.00133294973557954,0.0109705593317475,"ENSMUSG00000040018.9","protein_coding","Cox15",226139
"33738","ENSMUSG00000117595",159.96185423112,-0.62172947131731,0.291035762427185,-2.10190481821065,0.0355616144039851,0.142815330797711,"ENSMUSG00000117595.1","lncRNA","Gm49981",NA
"20764","ENSMUSG00000085509",76.1202730625482,-0.622003919221136,0.326904116106864,-1.87212056706277,0.0611899251873716,0.207740994903606,"ENSMUSG00000085509.1","lncRNA","Gm11521",NA
